	Artery-Aorta	Artery-Tibial	Lung
ENSG00000141956.9_chr21_43140236	0.0226142866891083	0.0132418708072956	0.0175801423731065
ENSG00000141956.9_chr21_43149067	0.82880611413615	0.775006501967339	0.830325459111059
ENSG00000141956.9_chr21_43153174	0.827579361282757	0.773004352080348	0.810078947817707
ENSG00000141956.9_chr21_43197866	0.877384122010265	0.871379291676209	0.831511937163111
ENSG00000141956.9_chr21_43204147	0.0224921505546621	0.020016002683705	0.0160222526667457
ENSG00000141956.9_chr21_43211208	0.0373794600669675	0.0408329673945872	0.18256372048425
ENSG00000141956.9_chr21_43231824	0.0132424106809122	0.0146437839771665	0.00112892293667669
ENSG00000141956.9_chr21_43263201	0.791918133797017	0.731262120621463	0.710119551540221
ENSG00000141956.9_chr21_43309738	0.677343893745416	0.683945083542355	0.735239181345397
ENSG00000141956.9_chr21_43322903	0.875895934471004	0.857009131773707	0.856300446882597
ENSG00000141956.9_chr21_43328353	0.27832638479585	0.28514574506689	0.233300919702281
ENSG00000141956.9_chr21_43330801	0.836312303428654	0.771250473046003	0.868286269903944
ENSG00000141956.9_chr21_43336774	0.900784127005286	0.885700389615881	0.8804760930543
ENSG00000141956.9_chr21_43341864	0.64679844183352	0.611214913673966	0.586328238296406
ENSG00000141956.9_chr21_43353370	0.84100189549452	0.758733539008596	0.79836734699197
ENSG00000141956.9_chr21_43375146	0.897840375331223	0.858744725498146	0.896812559927555
ENSG00000141956.9_chr21_43389626	0.881329950213265	0.808203960146129	0.861018968897571
ENSG00000141956.9_chr21_43396347	0.744011171125805	0.731846610296443	0.748243585693884
ENSG00000141959.12_chr21_45633135	0.844788466760556	0.767323076835123	0.811364375096713
ENSG00000141959.12_chr21_45640673	0.884842326680809	0.856738919002278	0.898030253831161
ENSG00000141959.12_chr21_45642818	0.905571618118013	0.90687448941555	0.897440836739907
ENSG00000141959.12_chr21_45700161	0.26628289164144	0.323139473541487	0.255801442794748
ENSG00000141959.12_chr21_45719081	0.53528088061259	0.474703867574684	0.472278479924697
ENSG00000141959.12_chr21_45779605	0.888849022789016	0.881512125288748	0.867690836478552
ENSG00000142149.4_chr21_33161193	0.830366497600752	0.871973287995776	0.836500490709697
ENSG00000142149.4_chr21_33171988	0.749582596490794	0.67739137239093	0.74958072761892
ENSG00000142149.4_chr21_33172372	0.857688581523861	0.845583848835764	0.740077247469202
ENSG00000142149.4_chr21_33178655	0.827016709405204	0.806738342873126	0.817799563879204
ENSG00000142149.4_chr21_33186533	0.843266668651659	0.803314337648958	0.794771889864786
ENSG00000142149.4_chr21_33193898	0.813355392999403	0.754939148661017	0.753858629975008
ENSG00000142149.4_chr21_33198002	0.695220617322286	0.653147664072017	0.808959111557326
ENSG00000142149.4_chr21_33207464	0.86960734320286	0.833626946099361	0.752151986034972
ENSG00000142149.4_chr21_33210309	0.876575346944212	0.832500589564218	0.867836543705458
ENSG00000142149.4_chr21_33229862	0.779874929326278	0.748625133012581	0.77180989513265
ENSG00000142149.4_chr21_33237311	0.871005377453898	0.82846187847077	0.775062670245689
ENSG00000142149.4_chr21_33237529	0.867852313501638	0.851989577379515	0.891170116822693
ENSG00000142149.4_chr21_33272759	0.804063488080144	0.659014512094632	0.803067892951193
ENSG00000142149.4_chr21_33278299	0.776621158830318	0.668184027663399	0.658661980592235
ENSG00000142149.4_chr21_33296579	0.851937673401114	0.854455605478356	0.76613482971013
ENSG00000142149.4_chr21_33323493	0.700972446972038	0.59345956338523	0.609085777673277
ENSG00000142149.4_chr21_33324518	0.889041549002517	0.848819280708918	0.84116320296129
ENSG00000142149.4_chr21_33330598	0.912575135873477	0.88080129734105	0.878620841035395
ENSG00000142149.4_chr21_33341028	0.624757795808176	0.568288561136488	0.63248452462406
ENSG00000142149.4_chr21_33341116	0.87167470674872	0.82190109519011	0.832456085909976
ENSG00000142149.4_chr21_33345874	0.906362957153842	0.905445126873369	0.883861952655694
ENSG00000142149.4_chr21_33352385	0.857405339892606	0.882897412978496	0.859732979275715
ENSG00000142149.4_chr21_33354151	0.857436140726101	0.865950421218328	0.887680757894533
ENSG00000142149.4_chr21_33362831	0.813652132974442	0.835459472841739	0.786084352579887
ENSG00000142149.4_chr21_33373967	0.84035172723183	0.805891244189761	0.854255576626673
ENSG00000142149.4_chr21_33380551	0.708335102754059	0.665298716371097	0.781390941121209
ENSG00000142149.4_chr21_33418498	0.900365421152917	0.851019131968679	0.881331471501011
ENSG00000142149.4_chr21_33420429	0.800373360745383	0.779513236939794	0.778205386847931
ENSG00000142149.4_chr21_33433214	0.742901736959119	0.744164548138305	0.708767400959209
ENSG00000142149.4_chr21_33439385	0.511361883305948	0.517884522987304	0.449100997057095
