	Artery-Aorta	Artery-Tibial	Lung
ENSG00000141956.9_chr21_43140236	0.0543040895200484	0.0467001850685536	0.0492941117630598
ENSG00000141956.9_chr21_43149067	0.0259909110658891	0.0287604199005979	0.0244239887441246
ENSG00000141956.9_chr21_43153174	0.0271130622632357	0.0298461214006241	0.0271958592039672
ENSG00000141956.9_chr21_43197866	0.0212118545736201	0.0209304871372602	0.0263465494130656
ENSG00000141956.9_chr21_43204147	0.0513749802862653	0.0488254869238528	0.0483400708398452
ENSG00000141956.9_chr21_43211208	0.0638681568577631	0.0584940322898032	0.0572033746241668
ENSG00000141956.9_chr21_43231824	0.0523579058385727	0.0529833132326967	0.051300861916144
ENSG00000141956.9_chr21_43263201	0.0291398153867319	0.0316976756212954	0.0367423679591515
ENSG00000141956.9_chr21_43309738	0.0443639550075496	0.0383149106423238	0.033555115692027
ENSG00000141956.9_chr21_43322903	0.021953731221517	0.0214484566511214	0.0252561549727007
ENSG00000141956.9_chr21_43328353	0.0613223593543493	0.0594577977067707	0.0612872923106547
ENSG00000141956.9_chr21_43330801	0.0257055849753098	0.0290348039057301	0.024245791087209
ENSG00000141956.9_chr21_43336774	0.0192253253665188	0.0195304105581423	0.021028277628679
ENSG00000141956.9_chr21_43341864	0.0407662785172885	0.0410222551035719	0.0451375064871057
ENSG00000141956.9_chr21_43353370	0.0257341803344576	0.0305447440623495	0.0278287664162564
ENSG00000141956.9_chr21_43375146	0.0197605847371348	0.0213788856412301	0.0207138184914816
ENSG00000141956.9_chr21_43389626	0.0213765563466341	0.0258525051652049	0.0229128270965478
ENSG00000141956.9_chr21_43396347	0.0362901298490611	0.0341812450971927	0.0327252883186684
ENSG00000141959.12_chr21_45633135	0.0242490997913819	0.0290751207663307	0.0256354978498145
ENSG00000141959.12_chr21_45640673	0.0213332730536208	0.0219861332931609	0.0220993482719822
ENSG00000141959.12_chr21_45642818	0.0184971086252009	0.0181933656395261	0.0199201364492076
ENSG00000141959.12_chr21_45700161	0.06102841264036	0.0556711297327558	0.0559292531965442
ENSG00000141959.12_chr21_45719081	0.0488708301816964	0.0499886373584777	0.0516775582381487
ENSG00000141959.12_chr21_45779605	0.0204202587152372	0.0203419644524035	0.022448586000727
ENSG00000142149.4_chr21_33161193	0.0261480931304244	0.0217071617852068	0.025235640618975
ENSG00000142149.4_chr21_33171988	0.0378161299271155	0.0377410811798454	0.0376381523434714
ENSG00000142149.4_chr21_33172372	0.0240814996425537	0.0236608272926793	0.0393260492504831
ENSG00000142149.4_chr21_33178655	0.0263813463829941	0.0259898118377495	0.0256840983994641
ENSG00000142149.4_chr21_33186533	0.0260158734568543	0.025997796232244	0.0323265286376055
ENSG00000142149.4_chr21_33193898	0.026800769015358	0.030456963234305	0.0329647190298703
ENSG00000142149.4_chr21_33198002	0.0433418988133726	0.0405201065243705	0.0335604835178433
ENSG00000142149.4_chr21_33207464	0.0231765470142062	0.0227197454173703	0.0355639410773238
ENSG00000142149.4_chr21_33210309	0.0215458263638305	0.0240466219990098	0.0224377530553002
ENSG00000142149.4_chr21_33229862	0.0321838026024896	0.0324169249950844	0.0306935625904769
ENSG00000142149.4_chr21_33237311	0.0226405604639771	0.0235639697632483	0.0329915524423224
ENSG00000142149.4_chr21_33237529	0.0223241048535118	0.0215118606893145	0.0218165370652571
ENSG00000142149.4_chr21_33272759	0.0287525248585509	0.0389229366328483	0.0275266231123889
ENSG00000142149.4_chr21_33278299	0.0307697934448167	0.0357873144745383	0.0398452670923942
ENSG00000142149.4_chr21_33296579	0.0246601270595583	0.0224467037169633	0.0359515496084888
ENSG00000142149.4_chr21_33323493	0.0374187676388492	0.0427995925899934	0.0434749227767526
ENSG00000142149.4_chr21_33324518	0.0213928325783017	0.0220484765443013	0.024922236215744
ENSG00000142149.4_chr21_33330598	0.0185627133907442	0.0192023007877486	0.0209533745851117
ENSG00000142149.4_chr21_33341028	0.0464300352320403	0.0472104013723093	0.040888391112082
ENSG00000142149.4_chr21_33341116	0.0219072956713727	0.0243065096370882	0.0247912147315264
ENSG00000142149.4_chr21_33345874	0.0179569472818718	0.0180112688460862	0.020056399637943
ENSG00000142149.4_chr21_33352385	0.0229155075799722	0.0202459458803386	0.021478918351973
ENSG00000142149.4_chr21_33354151	0.0235711075464399	0.0208085609308412	0.0212436897319418
ENSG00000142149.4_chr21_33362831	0.0274756995042076	0.0243644844444505	0.0292690291523165
ENSG00000142149.4_chr21_33373967	0.0258401045184868	0.0258454876338851	0.0258359154104474
ENSG00000142149.4_chr21_33380551	0.0397583843269357	0.0384814612555802	0.0305380640974678
ENSG00000142149.4_chr21_33418498	0.0191177463709521	0.0215613563633679	0.0202700977243652
ENSG00000142149.4_chr21_33420429	0.0288886176259079	0.0285096804118962	0.0295531195613585
ENSG00000142149.4_chr21_33433214	0.0345613552936876	0.0321023209802549	0.0365802793770385
ENSG00000142149.4_chr21_33439385	0.0519638003785959	0.0493037200478192	0.0559046452062251
ENSG00000142149.4_chr21_33441864	0.0269658492214357	0.0265764185694613	0.0354106241267827
ENSG00000142149.4_chr21_33461876	0.0192144467454572	0.0208664083576922	0.0199561720516982
ENSG00000142149.4_chr21_33481459	0.0345843906225423	0.0486897610456192	0.0346445799051414
ENSG00000142149.4_chr21_33505772	0.0260019198277504	0.0261943577325428	0.0373207392261193
ENSG00000142156.10_chr21_47339729	0.0750953161719036	0.0572377202374902	0.0621148463774837
ENSG00000142156.10_chr21_47400075	0.0506674280743369	0.0457462234676385	0.0537199517836539
ENSG00000142156.10_chr21_47436409	0.0571196859404077	0.0474917373247519	0.0631747427306324
ENSG00000142156.10_chr21_47449975	0.0271311060835867	0.027153512412228	0.0267209952832019
ENSG00000142156.10_chr21_47473611	0.0661556428087979	0.06082414020149	0.0583253338109025
ENSG00000142156.10_chr21_47499809	0.0183641168926119	0.0185967663704144	0.0233222386219999
ENSG00000142166.8_chr21_34601289	0.0185869188060231	0.0182488394801853	0.0191471076226343
ENSG00000142166.8_chr21_34603311	0.0331661162186076	0.0284036359134717	0.040507700114356
ENSG00000142166.8_chr21_34609384	0.0185872594721961	0.0195725330052681	0.0214388524657857
ENSG00000142166.8_chr21_34609672	0.0350797870015778	0.0283250900198149	0.0310254671119417
ENSG00000142166.8_chr21_34624387	0.0222017732071056	0.0236521970025544	0.0220540927388041
ENSG00000142166.8_chr21_34655335	0.0194485910002566	0.0187786101204996	0.0216858645772445
ENSG00000142166.8_chr21_34660687	0.0345224765054396	0.0285159895632871	0.0271587269648282
ENSG00000142166.8_chr21_34691518	0.0527091014165534	0.0468966194032369	0.0495553269802352
ENSG00000142166.8_chr21_34699091	0.0583826415474662	0.0624823832683418	0.047303651697629
ENSG00000142166.8_chr21_34709934	0.0383713952423474	0.055647673598972	0.036303030485943
ENSG00000142166.8_chr21_34716468	0.0347167364475748	0.0334331095464369	0.0368554969613635
ENSG00000142166.8_chr21_34736136	0.0684667238957918	0.0633343994103619	0.0571078529864733
ENSG00000142166.8_chr21_34740563	0.0623127017072832	0.0630794776662667	0.0592691918746568
ENSG00000142166.8_chr21_34764162	0.0437003942756096	0.0438587813786002	0.0440662831445498
ENSG00000142166.8_chr21_34767684	0.0504198660747876	0.0433823323030327	0.0354310045101678
ENSG00000142166.8_chr21_34770958	0.0190035065043408	0.0200200597222002	0.0208186784383925
ENSG00000142166.8_chr21_34791767	0.048417348616792	0.0471316485513267	0.041503219561947
