	Artery-Aorta	Artery-Tibial	Lung
ENSG00000141956.9_chr21_43140236	0.0226504636478529	0.0134696908719268	0.0181311475694552
ENSG00000141956.9_chr21_43149067	0.824757799826009	0.772718219647374	0.829255883590606
ENSG00000141956.9_chr21_43153174	0.824144478237796	0.771261430656716	0.808764550547111
ENSG00000141956.9_chr21_43197866	0.874154557163789	0.868648628854014	0.828403589255226
ENSG00000141956.9_chr21_43204147	0.0217921310708847	0.0195405996969694	0.0158543545605285
ENSG00000141956.9_chr21_43211208	0.0374927831103395	0.0410004832411084	0.169192938898573
ENSG00000141956.9_chr21_43231824	0.0116009769822431	0.0131191032239349	0.00104212143989274
ENSG00000141956.9_chr21_43263201	0.787310977207913	0.72873858578294	0.707201445284007
ENSG00000141956.9_chr21_43309738	0.673387767430667	0.680378700209523	0.735830553947173
ENSG00000141956.9_chr21_43322903	0.870339351372508	0.852327111478328	0.851418035226231
ENSG00000141956.9_chr21_43328353	0.273704168089802	0.280512226691843	0.230642736253498
ENSG00000141956.9_chr21_43330801	0.830032346533822	0.767185747049568	0.867717443264165
ENSG00000141956.9_chr21_43336774	0.898050715310495	0.88366416644437	0.878400381095816
ENSG00000141956.9_chr21_43341864	0.641147908866003	0.607063395264463	0.582704543808725
ENSG00000141956.9_chr21_43353370	0.838281090535809	0.758193437245757	0.797322347182105
ENSG00000141956.9_chr21_43375146	0.894513222089185	0.856687848758908	0.895532662081754
ENSG00000141956.9_chr21_43389626	0.880168196189967	0.807631771635045	0.85859990169103
ENSG00000141956.9_chr21_43396347	0.74040849706132	0.7289836072604	0.747138571367474
ENSG00000141959.12_chr21_45633135	0.841854990212589	0.76650572784252	0.810181305740007
ENSG00000141959.12_chr21_45640673	0.880970545648685	0.853940414474052	0.896372156138576
ENSG00000141959.12_chr21_45642818	0.90302908482035	0.905682371903367	0.895118698339118
ENSG00000141959.12_chr21_45700161	0.269808071377442	0.32643683932419	0.259998066824266
ENSG00000141959.12_chr21_45719081	0.531670150605057	0.473321300299483	0.471079004692499
ENSG00000141959.12_chr21_45779605	0.886070906285418	0.879283168680585	0.865492664069474
ENSG00000142149.4_chr21_33161193	0.827972097794429	0.871638736219385	0.833848076262482
ENSG00000142149.4_chr21_33171988	0.731008576827421	0.662204868269809	0.733980998923678
ENSG00000142149.4_chr21_33172372	0.852883208345944	0.841688998425339	0.73504315876209
ENSG00000142149.4_chr21_33178655	0.823394473861078	0.804010704268097	0.815897445785217
ENSG00000142149.4_chr21_33186533	0.832942028818368	0.79455126033221	0.78614725864331
ENSG00000142149.4_chr21_33193898	0.812358275163927	0.753549650326884	0.75048815428347
ENSG00000142149.4_chr21_33198002	0.680063169837735	0.640175128283819	0.7957291308276
ENSG00000142149.4_chr21_33207464	0.866815640122423	0.832081764836714	0.748774240561404
ENSG00000142149.4_chr21_33210309	0.875290044134448	0.832091222004815	0.865979967624179
ENSG00000142149.4_chr21_33229862	0.776061049255677	0.746005368720266	0.770293478247075
ENSG00000142149.4_chr21_33237311	0.866737976479181	0.82576830971266	0.771367826016183
ENSG00000142149.4_chr21_33237529	0.863201520787526	0.84818718682011	0.887281056132284
ENSG00000142149.4_chr21_33272759	0.800859940306573	0.659360587628261	0.804171835900109
ENSG00000142149.4_chr21_33278299	0.773374821369019	0.668142829548375	0.657779894157357
ENSG00000142149.4_chr21_33296579	0.844719337929042	0.847102245508101	0.759850859527708
ENSG00000142149.4_chr21_33323493	0.699103962868346	0.594549954263504	0.609496192799119
ENSG00000142149.4_chr21_33324518	0.88720878919474	0.847952329737263	0.838940659959316
ENSG00000142149.4_chr21_33330598	0.91052796338085	0.879537728151141	0.876391149226956
ENSG00000142149.4_chr21_33341028	0.620950329164239	0.566422663548937	0.633245570519661
ENSG00000142149.4_chr21_33341116	0.868423637267374	0.820139680691508	0.83033197013683
ENSG00000142149.4_chr21_33345874	0.903947125056551	0.903427188575795	0.881638641443963
ENSG00000142149.4_chr21_33352385	0.855403133472851	0.880923082529727	0.858471320756691
ENSG00000142149.4_chr21_33354151	0.854247896215661	0.863095283261759	0.886837079692602
ENSG00000142149.4_chr21_33362831	0.811025153615579	0.832776837851768	0.783944256574856
ENSG00000142149.4_chr21_33373967	0.832620393595961	0.799588663554993	0.84766813703606
ENSG00000142149.4_chr21_33380551	0.697906717187267	0.65687679496624	0.781180910592946
ENSG00000142149.4_chr21_33418498	0.897439561866482	0.849530119397337	0.879787398414937
ENSG00000142149.4_chr21_33420429	0.796503421259571	0.776541352598292	0.775809374054446
ENSG00000142149.4_chr21_33433214	0.738975201503003	0.740566124373406	0.705995081140489
ENSG00000142149.4_chr21_33439385	0.505554648563077	0.512196262209267	0.445269633300179
ENSG00000142149.4_chr21_33441864	0.810935284666671	0.796808739485974	0.739811209298831
ENSG00000142149.4_chr21_33461876	0.893602397676653	0.857261419587392	0.885295105125228
ENSG00000142149.4_chr21_33481459	0.742113557003888	0.498237129848453	0.660419952763589
ENSG00000142149.4_chr21_33505772	0.81660040934437	0.792111907171172	0.722269083169411
ENSG00000142156.10_chr21_47339729	0.0110697487044712	0.000450178079220727	0.173428123268091
ENSG00000142156.10_chr21_47400075	5.18292063754803e-05	5.28065426039898e-05	0.00222652603835569
ENSG00000142156.10_chr21_47436409	1.29205026187767e-06	6.44083656568124e-09	0.0206840866829828
ENSG00000142156.10_chr21_47449975	0.822782738081784	0.786336426881587	0.808809714009941
ENSG00000142156.10_chr21_47473611	0.107660691430078	0.102531760025022	0.155330841312794
ENSG00000142156.10_chr21_47499809	0.913308509933856	0.888995164330052	0.8556023742677
ENSG00000142166.8_chr21_34601289	0.90086382518839	0.903872740926195	0.907935006435856
ENSG00000142166.8_chr21_34603311	0.736773228266487	0.789699894121316	0.666919478860057
ENSG00000142166.8_chr21_34609384	0.915888762416792	0.886341280512089	0.880261367758784
ENSG00000142166.8_chr21_34609672	0.748143187477605	0.800506157282901	0.753410732122704
ENSG00000142166.8_chr21_34624387	0.862935832800247	0.828104525269296	0.858985061927639
ENSG00000142166.8_chr21_34655335	0.894217910334073	0.896587703385715	0.878014057019966
ENSG00000142166.8_chr21_34660687	0.759012746360242	0.78136854697545	0.805926828752117
ENSG00000142166.8_chr21_34691518	0.0154784965407413	0.0109981809590339	0.0161227691111286
ENSG00000142166.8_chr21_34699091	1.38895773108602e-05	0.00346257205511558	2.2869244502704e-05
ENSG00000142166.8_chr21_34709934	0.685099190285598	0.352869954035833	0.682417051249055
ENSG00000142166.8_chr21_34716468	0.735836524357265	0.724691929512149	0.701405290915406
ENSG00000142166.8_chr21_34736136	0.281889026912854	0.270501102564038	0.329010106138582
ENSG00000142166.8_chr21_34740563	0.0652193532355502	0.082595854153533	0.00106589101333927
ENSG00000142166.8_chr21_34764162	0.648378705027649	0.613371272162196	0.617444882668848
ENSG00000142166.8_chr21_34767684	0.597692553265076	0.588993916252974	0.766405941631778
ENSG00000142166.8_chr21_34770958	0.910851463799613	0.88067538623059	0.895973207844054
ENSG00000142166.8_chr21_34791767	0.578602867383699	0.544261103629646	0.602447447876014
ENSG00000142166.8_chr21_34802445	0.872340821142358	0.857986596901087	0.78553287434063
ENSG00000142166.8_chr21_34809027	0.75945475367236	0.749477232944625	0.816619457796234
ENSG00000142166.8_chr21_34811039	0.514447968853907	0.514020898298185	0.492245585907838
ENSG00000142166.8_chr21_34814319	0.519787160680094	0.544588210497696	0.497354796697171
ENSG00000142166.8_chr21_34819989	0.625265066434881	0.670327396617072	0.644480967508156
ENSG00000142168.10_chr21_32941393	0.911020591169706	0.903876474881456	0.865251740738043
ENSG00000142168.10_chr21_32959592	0.889068425504065	0.854478897678426	0.881949879998309
ENSG00000142168.10_chr21_32962333	0.891911192070337	0.879267398556679	0.865947381750222
ENSG00000142168.10_chr21_32963567	0.914656989466494	0.87800046363665	0.904884995584488
ENSG00000142168.10_chr21_32964604	0.851228056754377	0.863411522456718	0.789192632364444
ENSG00000142168.10_chr21_32967793	0.868157136373565	0.843521330437581	0.855659537488246
ENSG00000142168.10_chr21_32971075	0.909295262477543	0.872255870780265	0.88558730654581
ENSG00000142168.10_chr21_32975906	0.908800695260659	0.901680569495207	0.899447260011418
ENSG00000142168.10_chr21_32980445	0.886652651655421	0.846003139623858	0.881587131139925
ENSG00000142168.10_chr21_32982890	0.914413409010027	0.897021026600657	0.897394989135379
ENSG00000142168.10_chr21_32989170	0.881859605767994	0.775728854017186	0.857470078417791
ENSG00000142168.10_chr21_33009547	0.817944670879083	0.777352303436814	0.810836075477156
ENSG00000142168.10_chr21_33013422	0.842049164688104	0.808008341572737	0.851545942889425
ENSG00000142168.10_chr21_33056023	0.836546670299695	0.812251971043299	0.814540485890181
ENSG00000142168.10_chr21_33072485	0.866007313801534	0.86346266208852	0.841903525802788
ENSG00000142168.10_chr21_33095924	0.84896751176768	0.875981363737732	0.809355137089481
ENSG00000142173.10_chr21_47436409	0.106249942749512	0.0736662110323242	0.542767607418604
ENSG00000142173.10_chr21_47449975	0.742725574371643	0.658695873021334	0.676701497120616
ENSG00000142173.10_chr21_47473611	0.874903201415747	0.845864593131122	0.892584876290684
ENSG00000142173.10_chr21_47499809	0.855786433616351	0.816702713858151	0.782707277575221
ENSG00000142173.10_chr21_47536831	0.877213062735071	0.840434736923644	0.888924602163909
ENSG00000142173.10_chr21_47543514	0.798938981221886	0.750323648800154	0.742315528246029
ENSG00000142173.10_chr21_47543592	0.75668585672721	0.681708494212389	0.623221539121229
ENSG00000142173.10_chr21_47544452	0.905588218218823	0.869307608026764	0.832609263854664
ENSG00000142173.10_chr21_47561631	0.455916220850033	0.426117575712442	0.530625329509718
ENSG00000142173.10_chr21_47586281	0.869741843091154	0.853104111370159	0.827329188424158
ENSG00000142173.10_chr21_47606512	0.880959880888261	0.88023448727065	0.83862437083772
ENSG00000142173.10_chr21_47615478	0.868722607372171	0.865513489978514	0.841432194975192
ENSG00000142173.10_chr21_47624300	0.751030843872913	0.69514757872177	0.575940136571835
ENSG00000142173.10_chr21_47652662	0.654535341255324	0.612116766496431	0.472397501134603
ENSG00000142178.7_chr21_44747460	0.898537376325223	0.847609705295101	0.852226773020328
ENSG00000142178.7_chr21_44747767	0.856909619623585	0.746795602730569	0.85417908173577
ENSG00000142178.7_chr21_44754764	0.85220251364168	0.745478860005878	0.842781333195055
ENSG00000142178.7_chr21_44779527	0.870369720727296	0.796246099558828	0.817841204412539
ENSG00000142178.7_chr21_44780395	0.852764463583379	0.825571566361739	0.857547213388597
ENSG00000142178.7_chr21_44788515	0.895410868156153	0.849917933643361	0.898284863695552
ENSG00000142178.7_chr21_44788984	0.920708462096302	0.906678169048337	0.900764504550546
ENSG00000142178.7_chr21_44800286	0.920779637312751	0.899144167926097	0.884906643019564
ENSG00000142178.7_chr21_44805751	0.809625791879706	0.790436076900359	0.811826024936409
ENSG00000142178.7_chr21_44836219	0.892443653787145	0.859222659723199	0.824190854586981
ENSG00000142178.7_chr21_44861817	0.913425808546117	0.853308128610302	0.90264882322477
ENSG00000142178.7_chr21_44895065	0.902694209289819	0.903724781378281	0.899813508172461
ENSG00000142178.7_chr21_44895740	0.883449293549502	0.868206935616426	0.850270549035049
ENSG00000142178.7_chr21_44915898	0.792135674747525	0.832550098633258	0.831616244642818
ENSG00000142185.12_chr21_45700161	0.850703567906855	0.883714891802874	0.860501674582368
ENSG00000142185.12_chr21_45719081	0.91784099479245	0.883432004784669	0.880416206499746
ENSG00000142185.12_chr21_45779605	0.728588610214231	0.711117627933975	0.492190252998966
ENSG00000142185.12_chr21_45888249	0.82792614270324	0.800313094245548	0.773659776272656
ENSG00000142188.12_chr21_34709934	0.77279217666585	0.802016570601467	0.767975985796791
ENSG00000142188.12_chr21_34716468	0.481270697597496	0.485827102886095	0.439601303253926
ENSG00000142188.12_chr21_34736136	0.854388662208648	0.843655275533328	0.869982178575129
ENSG00000142188.12_chr21_34740563	0.668383679491279	0.615190031820038	0.56968125159461
ENSG00000142188.12_chr21_34764162	0.000162230934861101	0.000139821074305672	0.00312392442027451
ENSG00000142188.12_chr21_34767684	0.903418225306654	0.897200526768752	0.873318427177733
ENSG00000142188.12_chr21_34770958	0.121941295214396	0.0456821831628184	0.158205185941191
ENSG00000142188.12_chr21_34791767	0.673621925946069	0.662095772020453	0.61082214672308
ENSG00000142188.12_chr21_34802445	8.55998735169727e-05	5.83080822931237e-05	0.00012476683678242
ENSG00000142188.12_chr21_34809027	0.00680472699888579	0.0061499515774962	0.00504333079389996
ENSG00000142188.12_chr21_34811039	1.11022302462516e-16	1.11022302462516e-16	1.11022302462516e-16
ENSG00000142188.12_chr21_34814319	8.90135534819416e-27	1.80994068087285e-44	8.07358067718621e-30
ENSG00000142188.12_chr21_34819989	4.54907576727078e-12	6.05207342351175e-13	8.79605018082788e-15
ENSG00000142188.12_chr21_34839088	3.06076472082988e-24	8.14003007022767e-42	4.54512471725521e-28
ENSG00000142188.12_chr21_34868768	8.77358625750446e-08	1.02521680034329e-09	2.53767082902812e-08
ENSG00000142188.12_chr21_34885391	2.3708170758868e-06	2.78497868712066e-09	1.24071907465086e-05
ENSG00000142192.16_chr21_27157013	0.898977153468466	0.88801360192377	0.897299397707138
ENSG00000142192.16_chr21_27173180	0.856226518150575	0.80081903490827	0.794294921695002
ENSG00000142192.16_chr21_27182186	0.88321799987936	0.871198656420928	0.872719680727197
ENSG00000142192.16_chr21_27188893	0.877004616150407	0.854741978576966	0.845155288714376
ENSG00000142192.16_chr21_27191936	0.880327909585477	0.830546038182224	0.862716575364885
ENSG00000142192.16_chr21_27198057	0.833827816114549	0.836765508016915	0.83050143052244
ENSG00000142192.16_chr21_27202449	0.869998444237755	0.866405267386206	0.858670387917339
ENSG00000142192.16_chr21_27249919	0.913536522506234	0.859444855151236	0.904226090093215
ENSG00000142192.16_chr21_27265262	0.582952528999309	0.552155901095597	0.527267758971083
ENSG00000142192.16_chr21_27268726	0.917583877325884	0.895195824814846	0.8948108379914
ENSG00000142192.16_chr21_27273711	0.921662110149836	0.895291610983916	0.906249861488617
ENSG00000142192.16_chr21_27300655	0.89172468231542	0.886240346181355	0.888540139107963
ENSG00000142192.16_chr21_27318982	0.901284563091742	0.883564672206736	0.90535933110907
ENSG00000142192.16_chr21_27325058	0.905405888356655	0.901288037370987	0.881197001246047
ENSG00000142192.16_chr21_27334219	0.791726006710412	0.757278999051803	0.797252399665305
ENSG00000142192.16_chr21_27352974	0.895649675347386	0.877445069277022	0.903203798347477
