	Artery-Aorta	Artery-Tibial	Lung
ENSG00000141956.9_chr21_43140236	-0.136482543419333	-0.14267178788499	-0.132165015812589
ENSG00000141956.9_chr21_43149067	0.00765148904142522	0.0115600411920278	0.00530203078712275
ENSG00000141956.9_chr21_43153174	0.00755227792774008	0.0117918439693375	0.00768954788528293
ENSG00000141956.9_chr21_43197866	-0.00375902327032014	-0.00273914766283679	-0.00772881611414992
ENSG00000141956.9_chr21_43204147	0.13689514445183	0.135773077105203	0.137727148639374
ENSG00000141956.9_chr21_43211208	0.152160705513041	0.128130044315053	0.0600044509463186
ENSG00000141956.9_chr21_43231824	0.158152499875681	0.152672172083736	0.181424935713678
ENSG00000141956.9_chr21_43263201	-0.00872335508326587	-0.0141089130037315	-0.0179500827040039
ENSG00000141956.9_chr21_43309738	0.0244113250017837	0.0186902449880037	0.0100341450164061
ENSG00000141956.9_chr21_43322903	-0.00410704624522541	-0.00411379451060541	0.00465855210375444
ENSG00000141956.9_chr21_43328353	0.0736106445773168	0.0672874349943869	0.0812404665571002
ENSG00000141956.9_chr21_43330801	-0.00683192141584294	-0.0117082334190453	-0.000157048547903568
ENSG00000141956.9_chr21_43336774	-0.00230002337135164	-0.00223618067548257	-0.00313573100817063
ENSG00000141956.9_chr21_43341864	-0.0227105546611595	-0.0254228219228267	-0.0300981953581299
ENSG00000141956.9_chr21_43353370	0.0050998048494253	0.0126283521431898	0.00856191084866798
ENSG00000141956.9_chr21_43375146	0.00231056952219712	0.00461735521885244	0.000592375719922394
ENSG00000141956.9_chr21_43389626	-0.00178528746673823	0.00763586744642449	-0.0029458053947985
ENSG00000141956.9_chr21_43396347	-0.0164344459966419	-0.0150526664320589	-0.0126016037274367
ENSG00000141959.12_chr21_45633135	-0.00515838913897284	-0.0119126538130579	-0.00741425074661942
ENSG00000141959.12_chr21_45640673	-0.00353049806804556	-0.00462486900342191	0.000250165517597126
ENSG00000141959.12_chr21_45642818	-0.00197871312310425	5.10629944277414e-05	0.00152321564484835
ENSG00000141959.12_chr21_45700161	-0.0752883622678934	-0.0520454256297308	-0.067418238347364
ENSG00000141959.12_chr21_45719081	-0.0334493116494824	-0.0413363109411531	-0.0424845648002342
ENSG00000141959.12_chr21_45779605	-0.00325191409018496	-0.00231556920030927	-0.00418339228241334
ENSG00000142149.4_chr21_33161193	-0.00754823423077946	0.000181690405149575	0.00481012536139645
ENSG00000142149.4_chr21_33171988	-0.0149590749618161	-0.0199721222093467	0.0108294665067789
ENSG00000142149.4_chr21_33172372	-0.00354250348704794	-0.00334329473962117	-0.0175110072018661
ENSG00000142149.4_chr21_33178655	-0.00847059596191987	-0.00862980548560719	-0.00754251497543275
ENSG00000142149.4_chr21_33186533	-0.00613694694061384	-0.00802650967819621	0.00975914347001007
ENSG00000142149.4_chr21_33193898	0.00586904272251563	-0.00996287361761584	0.0119508176443412
ENSG00000142149.4_chr21_33198002	0.0220395874291689	0.0230413468405574	-0.0016189939053063
ENSG00000142149.4_chr21_33207464	0.00175400592266354	-0.00394333705412401	-0.0147604216383222
ENSG00000142149.4_chr21_33210309	0.00288158518043868	-0.00545560602882698	0.00257228248748293
ENSG00000142149.4_chr21_33229862	-0.0124635122967401	-0.0138897551822365	-0.0109869431077599
ENSG00000142149.4_chr21_33237311	-0.00263647452750581	-0.00568223500112724	-0.0129870914059298
ENSG00000142149.4_chr21_33237529	-0.00527972467670565	-0.00489669398119513	0.00100619489366359
ENSG00000142149.4_chr21_33272759	-0.0065833783720763	-0.021947256622242	-0.00430182263290614
ENSG00000142149.4_chr21_33278299	-0.00744551176980646	-0.0190038098837963	-0.0217352042838081
ENSG00000142149.4_chr21_33296579	0.00492839381241401	0.00272961131030778	-0.0136437561437435
ENSG00000142149.4_chr21_33323493	-0.0145469722014029	-0.0275675899148425	-0.0263232774817741
ENSG00000142149.4_chr21_33324518	0.00162769388001788	-0.00414996306566213	-0.0057974111084868
ENSG00000142149.4_chr21_33330598	0.000733606479039607	-0.00240289587663034	-0.00320109557262773
ENSG00000142149.4_chr21_33341028	0.0274669549104528	0.0327766606567472	0.0214015982320901
ENSG00000142149.4_chr21_33341116	0.00377592222816773	0.0074004133391847	0.00681955421681113
ENSG00000142149.4_chr21_33345874	0.00198722794512566	0.000481901248940945	0.00313069734302609
ENSG00000142149.4_chr21_33352385	-0.00609016047613255	-0.00124148414862516	-0.00399005277016295
ENSG00000142149.4_chr21_33354151	-0.00631615457158199	-0.00323477553038375	-0.000536561595124407
ENSG00000142149.4_chr21_33362831	-0.00926157096083952	-0.00452416100580651	-0.0106828695484871
ENSG00000142149.4_chr21_33373967	0.00713358079497207	0.00845790791415366	-0.00341100279750413
ENSG00000142149.4_chr21_33380551	-0.0197583800479168	-0.0215111423446213	-0.00435833671528798
ENSG00000142149.4_chr21_33418498	0.00190688955805589	0.00530765972882026	0.00251712094485159
ENSG00000142149.4_chr21_33420429	-0.0104104691076767	-0.0106905600326256	-0.0111567245828368
ENSG00000142149.4_chr21_33433214	0.015478895341524	0.0127798314406154	0.0178504354705365
ENSG00000142149.4_chr21_33439385	0.0397559408247306	0.0351634419086742	0.048663648023994
ENSG00000142149.4_chr21_33441864	0.00807048096985209	0.00798256843183735	0.0158594405072716
ENSG00000142149.4_chr21_33461876	-0.00259132153494017	-0.00474826552179719	-0.0021016630329792
ENSG00000142149.4_chr21_33481459	-0.00651740942246087	-0.0386525436111146	-0.0151278461197408
ENSG00000142149.4_chr21_33505772	0.00684425862975377	0.00805111963888178	0.017741392189098
ENSG00000142156.10_chr21_47339729	0.198835863827776	0.21100865109521	0.0587328890294272
ENSG00000142156.10_chr21_47400075	0.221758166567871	0.21012314662118	0.167520555454628
ENSG00000142156.10_chr21_47436409	0.324436471304745	0.296111703964076	0.124891051639275
ENSG00000142156.10_chr21_47449975	-0.00615955529689704	0.00774441119951773	0.00601905016971958
ENSG00000142156.10_chr21_47473611	-0.11935343179841	-0.111254189767	-0.0780367800357666
ENSG00000142156.10_chr21_47499809	-0.000276044085324163	-0.00143958728353795	-0.00544097718437843
ENSG00000142166.8_chr21_34601289	-0.00227740118469089	0.00026170148127939	0.000176891552216529
ENSG00000142166.8_chr21_34603311	0.0142877979682288	0.005241951499223	0.0219021323805383
ENSG00000142166.8_chr21_34609384	-0.000133333174066892	0.00173704932403033	-0.0028587449700184
ENSG00000142166.8_chr21_34609672	-0.0155202893862588	-0.00555005008613034	-0.0115767778061603
ENSG00000142166.8_chr21_34624387	0.00505124477542703	0.00701729677572323	0.00393958218122207
ENSG00000142166.8_chr21_34655335	-0.00251329467055854	-0.000609614523637013	0.00291589161047619
ENSG00000142166.8_chr21_34660687	0.0150331153821021	0.00880485551881905	0.00556736417370557
ENSG00000142166.8_chr21_34691518	0.146440700970563	0.14743119746378	0.132538553464152
ENSG00000142166.8_chr21_34699091	0.237806649847533	0.19548903296415	0.209605382425975
ENSG00000142166.8_chr21_34709934	0.00974016384742355	0.0567938736867469	-0.00790485240954632
ENSG00000142166.8_chr21_34716468	-0.0155552707753717	-0.0146693739462056	-0.0182631724440499
ENSG00000142166.8_chr21_34736136	-0.0812627138542685	-0.0762098426285248	-0.05429190808918
ENSG00000142166.8_chr21_34740563	0.132183667791759	0.11421997456956	0.193566937661704
ENSG00000142166.8_chr21_34764162	0.0242564942937827	0.0269400588967672	0.026487915403974
ENSG00000142166.8_chr21_34767684	0.032291456175621	0.0270891003762421	0.000235066059391541
ENSG00000142166.8_chr21_34770958	-0.000788987654813902	-0.0023851459200921	0.00110810824432677
ENSG00000142166.8_chr21_34791767	-0.0323879111038163	-0.0341264739264065	-0.0235025527386902
ENSG00000142166.8_chr21_34802445	0.00240095507822117	-0.00226668705965521	-0.0111773292908633
ENSG00000142166.8_chr21_34809027	0.0147409775931517	0.0126974352918512	0.00394999093321652
ENSG00000142166.8_chr21_34811039	0.0410784360297029	0.0372454388446842	0.0409790820332448
ENSG00000142166.8_chr21_34814319	-0.038196957860701	-0.0291683951678012	-0.0374186595133795
ENSG00000142166.8_chr21_34819989	-0.0290649470733054	-0.0172255671444885	-0.0206008757002889
ENSG00000142168.10_chr21_32941393	0.000855498622030602	-0.000137485012196917	0.00463408048233707
ENSG00000142168.10_chr21_32959592	0.00298287149330283	0.00494660314173916	0.0023345278579079
ENSG00000142168.10_chr21_32962333	-0.00282126047151655	-0.00257845048563686	-0.004383404667908
ENSG00000142168.10_chr21_32963567	-0.000814709840091316	-0.00300935001865992	0.000650521714148789
ENSG00000142168.10_chr21_32964604	-0.0050629251372953	-0.00193472394970505	-0.011267290384757
ENSG00000142168.10_chr21_32967793	-0.00474887567491012	-0.00566747821814517	-0.00466343445464994
ENSG00000142168.10_chr21_32971075	-0.00090624897435435	0.00306363760357946	-0.00225646698698784
ENSG00000142168.10_chr21_32975906	-0.00130383231126501	-0.000467965602912843	-0.000944254931189367
ENSG00000142168.10_chr21_32980445	0.0024165771559959	-0.00471156862179041	0.0016683733567041
ENSG00000142168.10_chr21_32982890	0.00108743420144496	0.00134742709197743	-0.0016648879601247
ENSG00000142168.10_chr21_32989170	-0.00110350193160965	-0.0106273618034916	0.0024943354542098
ENSG00000142168.10_chr21_33009547	-0.0084417009479871	-0.0111346146531652	-0.00749916670546424
ENSG00000142168.10_chr21_33013422	0.00677871947463804	0.0086210356963728	0.00371974791488366
ENSG00000142168.10_chr21_33056023	-0.00710553866654901	-0.00803441375383045	-0.00817796567494376
ENSG00000142168.10_chr21_33072485	-0.00488369712728508	-0.00338230640521372	-0.00617461721497748
ENSG00000142168.10_chr21_33095924	-0.00565737702597139	-0.000685343905157778	-0.0088297941670081
ENSG00000142173.10_chr21_47436409	0.129904514400105	0.122493739037988	-0.000736676057781101
ENSG00000142173.10_chr21_47449975	-0.00962516267583014	0.0173407599215069	0.0159862875252489
ENSG00000142173.10_chr21_47473611	-0.00408500428442633	-0.00536668732007201	-0.000154175258061905
ENSG00000142173.10_chr21_47499809	-0.00412108732034132	-0.00687396204942337	-0.0116193664312259
ENSG00000142173.10_chr21_47536831	0.00308710387025333	-0.00492196187559261	0.00038871286037178
ENSG00000142173.10_chr21_47543514	-0.00864592587233827	-0.0126583888169697	-0.0144219680024192
ENSG00000142173.10_chr21_47543592	-0.00931877981304283	-0.0171487534575837	-0.0271396317072051
ENSG00000142173.10_chr21_47544452	0.000298173790425957	0.00274817530961266	0.00730686771665086
ENSG00000142173.10_chr21_47561631	-0.0514999108191731	-0.0509120238940227	-0.0272973858866961
ENSG00000142173.10_chr21_47586281	-0.00315787253598597	0.00305960000105426	0.00663146809879626
ENSG00000142173.10_chr21_47606512	-0.00339297257141116	-0.00188241478655707	-0.00685760905740081
ENSG00000142173.10_chr21_47615478	-0.0046760460017337	-0.00331815278992816	-0.00635841243601497
ENSG00000142173.10_chr21_47624300	0.00751131103602613	-0.0120671731451611	-0.0312813179790594
ENSG00000142173.10_chr21_47652662	-0.0177835548282551	-0.0219383598163987	-0.0473657132850031
ENSG00000142178.7_chr21_44747460	0.00127451947408851	0.00511589359918406	0.00517260254388773
ENSG00000142178.7_chr21_44747767	0.00298648911102941	0.0136626327126857	0.00157799257419828
ENSG00000142178.7_chr21_44754764	-0.00364120154498743	-0.0137628289547453	-0.00319994902292899
ENSG00000142178.7_chr21_44779527	-0.00259235994405266	-0.00911365203870499	-0.00733601808659132
ENSG00000142178.7_chr21_44780395	0.00608774870557491	0.00713167828657669	0.00383531878388643
ENSG00000142178.7_chr21_44788515	0.0021498863977964	0.00517055336215323	-0.000555849335122587
ENSG00000142178.7_chr21_44788984	0.000244238678406844	0.000219688260059744	-0.00114702689539065
ENSG00000142178.7_chr21_44800286	-0.00018212210648256	0.000969812302298429	-0.00286267650177099
ENSG00000142178.7_chr21_44805751	0.00989830574359999	0.00994327418817013	0.00746886394323464
ENSG00000142178.7_chr21_44836219	-0.00145537842791889	-0.00356873785742082	-0.00811980017185573
ENSG00000142178.7_chr21_44861817	-0.000251817673740134	-0.00484291789456621	-5.84859680677614e-05
ENSG00000142178.7_chr21_44895065	-0.00199877175845678	0.000193180282520135	-0.000906602170386369
ENSG00000142178.7_chr21_44895740	-0.00260446578544772	0.00242696466346824	0.00493253251911391
ENSG00000142178.7_chr21_44915898	0.0117615157983943	0.0039721578275882	0.00408626249163656
ENSG00000142185.12_chr21_45700161	-0.00632697190775499	-0.000464933777954537	-0.0033662227155903
ENSG00000142185.12_chr21_45719081	-8.93742165676786e-05	-0.00224520104486238	-0.00298558746240967
ENSG00000142185.12_chr21_45779605	0.0117748796266385	0.0125476247380146	0.0497365541501736
ENSG00000142185.12_chr21_45888249	-0.00693773862055227	-0.00838083594529202	-0.012228546107758
ENSG00000142188.12_chr21_34709934	0.0130199696514886	0.00665728303979237	0.0109746956770654
ENSG00000142188.12_chr21_34716468	0.0423130213719931	0.0377514085881439	0.0469086286867776
ENSG00000142188.12_chr21_34736136	-0.00614780998074058	-0.00529073086244655	-0.00228961077663419
ENSG00000142188.12_chr21_34740563	-0.0182542442312034	-0.0238383479639617	-0.0324042252761643
ENSG00000142188.12_chr21_34764162	0.229248507561999	0.217838222322339	0.172156765531075
ENSG00000142188.12_chr21_34767684	0.00192235704531787	0.0010554857521002	0.00394224343101023
ENSG00000142188.12_chr21_34770958	0.108269609197343	0.136335378438602	0.0764514827936918
ENSG00000142188.12_chr21_34791767	0.0202860367516977	0.0195488068217618	0.0281076793769023
ENSG00000142188.12_chr21_34802445	-0.207135964809841	-0.20304174900426	-0.191514293151805
ENSG00000142188.12_chr21_34809027	-0.160376264743126	-0.157884258232165	-0.15617687484641
ENSG00000142188.12_chr21_34811039	-0.560109816361179	-0.552309446099502	-0.534293143083097
ENSG00000142188.12_chr21_34814319	0.595279454405423	0.585420758771857	0.560631915364508
ENSG00000142188.12_chr21_34819989	0.408005161912936	0.404178552626955	0.401570516024487
ENSG00000142188.12_chr21_34839088	0.586636363396939	0.577919199673402	0.556506860598653
ENSG00000142188.12_chr21_34868768	-0.293294644799744	-0.288512224010771	-0.276905910569734
ENSG00000142188.12_chr21_34885391	0.295141930652183	0.287656052250942	0.25525035589362
ENSG00000142192.16_chr21_27157013	-0.00195859828710774	0.00134966097790194	-0.000714833734626864
ENSG00000142192.16_chr21_27173180	-0.0031533706802927	0.00701631386866485	-0.00895666363088942
ENSG00000142192.16_chr21_27182186	0.00375077271289393	0.00334361762150129	0.00347574769339995
ENSG00000142192.16_chr21_27188893	0.00282281897784798	-0.00332723816894078	-0.00500970745190913
ENSG00000142192.16_chr21_27191936	0.00274669325277313	0.00622230191781765	-0.00325263187133067
ENSG00000142192.16_chr21_27198057	0.0079328080332248	0.005442362413198	0.00639287613145896
ENSG00000142192.16_chr21_27202449	-0.00488889847542902	-0.00350118501519805	-0.00465196916532439
ENSG00000142192.16_chr21_27249919	0.000275172313921652	-0.00426582753574742	5.12625526484484e-05
ENSG00000142192.16_chr21_27265262	-0.0294637044646062	-0.0319174026738575	-0.0368880279766181
ENSG00000142192.16_chr21_27268726	0.000752672784561653	0.00160059550556796	0.00197298819099686
ENSG00000142192.16_chr21_27273711	6.9393586427177e-05	-0.00133884025254295	0.000497491512079387
ENSG00000142192.16_chr21_27300655	0.00273663942644952	-0.0015041584675389	-0.00172515226780979
ENSG00000142192.16_chr21_27318982	0.00233386428165949	0.00255683379447776	0.000391247973764199
ENSG00000142192.16_chr21_27325058	-0.00183238781179781	-0.000723422822273153	-0.0031907154044907
ENSG00000142192.16_chr21_27334219	0.00902376472128891	-0.00959206130902826	0.00619669371050835
ENSG00000142192.16_chr21_27352974	-0.00273378215309201	-0.00295202409367117	0.000601710250496108
ENSG00000142192.16_chr21_27385291	-0.00855021817137134	-0.0102676622740575	0.00888844208391824
ENSG00000142192.16_chr21_27409281	0.0254226544474495	0.0320106225958955	0.0175848886215645
ENSG00000142192.16_chr21_27413077	0.00247948307647379	0.00140011375567217	-0.00306154926597078
ENSG00000142192.16_chr21_27415232	0.0127513494668061	0.0118383143476108	0.00536914561608192
ENSG00000142192.16_chr21_27429783	-0.00851080016294222	-0.00612426299288343	-0.00964440776637897
ENSG00000142192.16_chr21_27434978	0.00502124451137609	0.011091262881132	-0.00462857542362788
ENSG00000142192.16_chr21_27447067	-0.00330306191395259	-0.0150703777857376	-0.00272847581184314
ENSG00000142192.16_chr21_27454547	0.000425635475476356	0.00247511263000607	0.00214072097123883
ENSG00000142192.16_chr21_27491202	-0.00882364192320103	-0.0104479985385188	0.0505268095591017
ENSG00000142192.16_chr21_27492003	-0.00245698128434308	-0.00247611712047613	-0.041374928584315
ENSG00000142192.16_chr21_27499517	0.000751587020345995	-5.97748241065142e-05	-0.0208242798056062
ENSG00000142192.16_chr21_27511013	0.00186409801380409	0.00577012164070603	-0.00124514968271659
ENSG00000142192.16_chr21_27512198	0.00293620877522998	0.00101566082638613	0.000761889980871404
ENSG00000142192.16_chr21_27522921	-0.00269808907016201	-0.00909677336508874	0.0130739303516238
ENSG00000142192.16_chr21_27525774	0.00173553924109639	-0.0013289589991435	0.00404536395219339
ENSG00000142192.16_chr21_27535228	-0.00381690596500349	-0.00285235817275813	0.000863196427669305
ENSG00000142192.16_chr21_27545115	-0.0018436542102306	-0.00423500644688707	-0.000916536978082071
ENSG00000142192.16_chr21_27547040	0.00205545832268314	0.0033660275047008	0.00256907370081501
ENSG00000142192.16_chr21_27565267	0.011252368030766	0.0107519830464784	0.0240374446425164
ENSG00000142192.16_chr21_27570785	0.00251998918142069	0.00175012073993848	-0.000572993384318698
ENSG00000142192.16_chr21_27581534	0.00225197260765351	0.00138352360963307	0.00105384678510844
ENSG00000142192.16_chr21_27619672	0.0434145116636055	0.0440593061296144	0.055874992950671
ENSG00000142192.16_chr21_27631281	-0.00551353771484653	-0.00421033362924086	-0.00355626753985378
ENSG00000142192.16_chr21_27633864	0.00252681071001832	-0.00255704600111499	0.00614335566591329
ENSG00000142192.16_chr21_27637024	-0.000494987224376526	0.00387708480310756	-0.00432511969796849
ENSG00000142192.16_chr21_27643263	0.065724305555757	0.075417270742385	0.0653945810586566
ENSG00000142197.8_chr21_37435109	0.0636118848460088	-0.0108844896655115	0.0112622611111191
ENSG00000142197.8_chr21_37435745	0.00536440976607797	0.00291844717101475	-0.0047939379212113
ENSG00000142197.8_chr21_37446628	0.00286379163186596	0.011274507417948	0.00121383580880126
ENSG00000142197.8_chr21_37449044	0.0246782938962719	0.00139920058678739	0.017547875976323
ENSG00000142197.8_chr21_37488440	0.0117603575963523	0.00774656893114333	0.0133753053799251
ENSG00000142197.8_chr21_37497159	0.202484846843985	0.198754787802461	0.178551384016369
ENSG00000142197.8_chr21_37504210	0.225047960336631	0.221710842540801	0.209053624926538
ENSG00000142197.8_chr21_37509765	-0.10064621982707	-0.0989038855895059	-0.0956180472081764
ENSG00000142197.8_chr21_37510402	0.0575925138502736	0.0468269411384908	0.0568307896482482
ENSG00000142197.8_chr21_37532430	-0.044036142198288	-0.051040836223852	-0.0305179915340413
ENSG00000142197.8_chr21_37538735	0.00356191162397242	0.00429419909869421	0.00177724605525264
ENSG00000142197.8_chr21_37548386	0.139396400346878	0.145242242553926	0.115709835587191
ENSG00000142197.8_chr21_37552877	-0.000826944374671982	-0.00500308662553633	-0.00314276124445746
ENSG00000142197.8_chr21_37558503	0.0828663035132994	0.0778083809751069	0.0288079614630172
ENSG00000142197.8_chr21_37562698	0.060594444298801	0.0608958747631239	0.0012021400176333
ENSG00000142197.8_chr21_37570729	0.00166013338936407	0.00552929730370859	-0.000331604147126473
ENSG00000142197.8_chr21_37574129	6.52785509270388e-05	0.00486206315993933	0.00074081380365436
ENSG00000142197.8_chr21_37578309	-0.00737271639447956	-0.00433985628843576	-0.00798218424989931
ENSG00000142197.8_chr21_37614450	0.0284086181924424	0.0303409444906239	0.0446515063273711
ENSG00000142197.8_chr21_37619142	0.0504117533990084	0.044641668407789	0.0682765406530748
ENSG00000142197.8_chr21_37619932	0.139872672701647	0.135123760945896	0.13843190261176
ENSG00000142197.8_chr21_37624474	0.00476801522891106	-0.000480855977159007	0.00869357504771618
ENSG00000142197.8_chr21_37629063	0.0535459447069592	0.0489858967626516	0.0494413421791383
ENSG00000142197.8_chr21_37635199	0.00929569058621526	0.0139340761198752	0.00655742440864586
ENSG00000142197.8_chr21_37637695	-0.0112339070753194	-0.00532114895643707	-0.00705431449899809
ENSG00000142197.8_chr21_37645708	0.0267701076383171	0.0333285412274782	0.0281308979679345
ENSG00000142197.8_chr21_37658938	-0.00216088027824143	0.000651170346724612	0.002666334001126
ENSG00000142197.8_chr21_37661723	-0.0170538722764095	-0.0169845264755232	-0.0193887634097539
ENSG00000142197.8_chr21_37667354	-0.043560226167446	-0.0479162744878915	-0.0606925914820875
ENSG00000142197.8_chr21_37680515	8.98220377745237e-05	0.00122180711307811	0.00608378216553617
ENSG00000142197.8_chr21_37681172	0.005004334020527	0.024708901752313	0.0181006205593371
ENSG00000142197.8_chr21_37684865	0.00504751583031354	0.00545680178161779	0.00134552377872425
ENSG00000142197.8_chr21_37703900	-0.00549427105357053	-0.00340741566997235	-0.0127824149570559
ENSG00000142197.8_chr21_37715391	0.00723507729867315	0.00320485760087075	0.0126042032658405
ENSG00000142197.8_chr21_37754993	-0.00464221072035159	-0.00431624494236724	-0.0080597910850034
ENSG00000142207.5_chr21_33631146	-0.00751288977959613	-0.00483640105770634	-0.0119695549771692
ENSG00000142207.5_chr21_33639279	-0.0503080743035164	-0.0477515633195553	-0.0594437476876905
ENSG00000142207.5_chr21_33652817	-0.00161985591960963	-0.00106695342033783	-0.00220990687923896
ENSG00000142207.5_chr21_33659555	0.000884154141861807	0.00242474627217801	0.00169216060539877
ENSG00000142207.5_chr21_33676924	-0.0717699966148183	-0.0696015494483025	-0.0368246608100838
ENSG00000142207.5_chr21_33705412	0.123027450277116	0.114401888896514	0.0796244761233466
ENSG00000142207.5_chr21_33716191	0.212975454101461	0.212237754864207	0.220170360550945
ENSG00000142207.5_chr21_33744129	-0.150193735711825	-0.152827784383108	-0.170409533128233
ENSG00000142207.5_chr21_33757296	0.00522765342100545	0.00664493262686878	0.00276167216759418
ENSG00000142207.5_chr21_33762779	-0.138592918270677	-0.135774553894377	-0.132398045171534
ENSG00000142207.5_chr21_33763679	-0.0116708132408299	-0.00492519294017302	-0.00325814828974669
ENSG00000142207.5_chr21_33764335	0.140828298380874	0.140903658456222	0.140829189961906
ENSG00000142207.5_chr21_33775318	0.0412628534229281	0.0437216938122135	0.0458372356360143
ENSG00000142207.5_chr21_33776736	0.00728863564939349	0.00645299981193237	-0.00709166056469578
ENSG00000142207.5_chr21_33797459	0.0547276232889139	0.0587015036704176	0.0698519464862056
ENSG00000142207.5_chr21_33798271	-0.0061745433806287	-0.00930005557305027	-0.00375764194915121
ENSG00000142207.5_chr21_33826910	0.0380382942266832	0.0769082297588256	0.0709442437961939
ENSG00000142207.5_chr21_33829218	0.014704572956862	0.0349598247553562	0.0284266291641919
ENSG00000142207.5_chr21_33836090	-0.030490739075099	-0.056130676383386	-0.0353258079277787
ENSG00000142207.5_chr21_33840680	0.0134811055984799	0.0266600517677965	0.0155331061410767
ENSG00000142207.5_chr21_33844947	-0.0275492190629872	-0.0341298930221713	-0.0297089023548427
ENSG00000142207.5_chr21_33847650	0.0370753502174703	0.0586723991574022	0.0531579921848091
ENSG00000142207.5_chr21_33848189	-0.00955553765077716	-0.019142837790877	-0.0115344518599828
ENSG00000142207.5_chr21_33856273	-0.00675755788835714	-0.0247565076747713	0.00362242185516754
ENSG00000142207.5_chr21_33865010	-0.0079799754697743	-0.0128900079299993	-0.00763305034801371
ENSG00000154639.14_chr21_18794940	-0.0027708838196439	-0.00877114961661573	0.00243057539142715
ENSG00000154639.14_chr21_18795121	-0.023358407813601	-0.0240087098695865	-0.0350684688746904
ENSG00000154639.14_chr21_18798274	-0.00310848496721826	-0.00273988638979555	-0.000294229347721174
ENSG00000154639.14_chr21_18800954	-0.00375553719604365	-0.00528607736048855	-0.00217240145398768
ENSG00000154639.14_chr21_18808496	-0.00171451460326866	-0.00668207980672038	-0.00399740033137222
ENSG00000154639.14_chr21_18811660	-0.00293745925221009	-0.001854321270662	0.00276151840024441
ENSG00000154639.14_chr21_18824641	-0.00121132669509932	-0.00311272073665595	-0.00225285512213241
ENSG00000154639.14_chr21_18828835	-0.00762173683478049	0.00229041168590596	0.0114525059757767
ENSG00000154639.14_chr21_18829281	0.00963278485091707	0.00617579071787788	0.00558207221222349
